sample	rep	unit	fq1	fq2
sample_M70	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M70-S781-S510_L001_ds.301e9e6d68a04560ab3c2800582a66fc/M70_S106_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M70-S781-S510_L001_ds.301e9e6d68a04560ab3c2800582a66fc/M70_S106_L001_R2_001.fastq.gz
sample_M71	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M71-S778-S522_L001_ds.7f0147bc318e41568d361645dea5e6fd/M71_S107_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M71-S778-S522_L001_ds.7f0147bc318e41568d361645dea5e6fd/M71_S107_L001_R2_001.fastq.gz
sample_M73	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M73-S746-S583_L001_ds.8bc860b7e51d49ceaf18abc4836811c0/M73_S108_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M73-S746-S583_L001_ds.8bc860b7e51d49ceaf18abc4836811c0/M73_S108_L001_R2_001.fastq.gz
sample_M75	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M75-S745-S557_L001_ds.4247692b655d470ca665c569886c8277/M75_S109_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M75-S745-S557_L001_ds.4247692b655d470ca665c569886c8277/M75_S109_L001_R2_001.fastq.gz
sample_M76	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M76-S707-S596_L001_ds.4e89c4f390234450be8d42e3b65263e8/M76_S110_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M76-S707-S596_L001_ds.4e89c4f390234450be8d42e3b65263e8/M76_S110_L001_R2_001.fastq.gz
sample_M77	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M77-S723-S502_L001_ds.99229517ff824e31bea0e0c2dfa3fadc/M77_S111_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M77-S723-S502_L001_ds.99229517ff824e31bea0e0c2dfa3fadc/M77_S111_L001_R2_001.fastq.gz
sample_M78	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M78-S793-S573_L001_ds.f9c288e4a5d24187908a500f4f7a49ee/M78_S112_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M78-S793-S573_L001_ds.f9c288e4a5d24187908a500f4f7a49ee/M78_S112_L001_R2_001.fastq.gz
sample_M79	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M79-S765-S549_L001_ds.07cea668ee7541888fae69b822a14276/M79_S113_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M79-S765-S549_L001_ds.07cea668ee7541888fae69b822a14276/M79_S113_L001_R2_001.fastq.gz
sample_M7	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M7-S736-S543_L001_ds.657e8c6b29ef409097f7ad6b44085eff/M7_S46_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M7-S736-S543_L001_ds.657e8c6b29ef409097f7ad6b44085eff/M7_S46_L001_R2_001.fastq.gz
sample_M80	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M80-S717-S595_L001_ds.03c8b670034243cf9e6f8a47d0c9323d/M80_S114_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M80-S717-S595_L001_ds.03c8b670034243cf9e6f8a47d0c9323d/M80_S114_L001_R2_001.fastq.gz
sample_M81	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M81-S751-S542_L001_ds.dde34d93f1c54d02916288d385589bb0/M81_S115_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M81-S751-S542_L001_ds.dde34d93f1c54d02916288d385589bb0/M81_S115_L001_R2_001.fastq.gz
sample_M82	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M82-S798-S527_L001_ds.df6f6c7e60b141e9be65b39af1637d20/M82_S116_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M82-S798-S527_L001_ds.df6f6c7e60b141e9be65b39af1637d20/M82_S116_L001_R2_001.fastq.gz
sample_M83	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M83-S754-S535_L001_ds.698be356c1914f2bb753275613dd8586/M83_S117_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M83-S754-S535_L001_ds.698be356c1914f2bb753275613dd8586/M83_S117_L001_R2_001.fastq.gz
sample_M84	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M84-S701-S597_L001_ds.faf54a5ad1ed40e581bd9b9ffc868991/M84_S118_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M84-S701-S597_L001_ds.faf54a5ad1ed40e581bd9b9ffc868991/M84_S118_L001_R2_001.fastq.gz
sample_M85	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M85-S705-S563_L001_ds.16af06174868406daee87c728d191a47/M85_S119_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M85-S705-S563_L001_ds.16af06174868406daee87c728d191a47/M85_S119_L001_R2_001.fastq.gz
sample_M86	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M86-S720-S514_L001_ds.8aa0809db8cf4adc85af3ba5e4c88403/M86_S120_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M86-S720-S514_L001_ds.8aa0809db8cf4adc85af3ba5e4c88403/M86_S120_L001_R2_001.fastq.gz
sample_M87	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M87-S741-S584_L001_ds.ab406dbff17b4817b089f3ffc48bab10/M87_S121_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M87-S741-S584_L001_ds.ab406dbff17b4817b089f3ffc48bab10/M87_S121_L001_R2_001.fastq.gz
sample_M88	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M88-S768-S558_L001_ds.3d77efc5b78f438d9eaa13ece3eeb630/M88_S122_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M88-S768-S558_L001_ds.3d77efc5b78f438d9eaa13ece3eeb630/M88_S122_L001_R2_001.fastq.gz
sample_M89	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M89-S748-S553_L001_ds.0119c0cbff714c71bbd8a2eff9ae2220/M89_S123_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M89-S748-S553_L001_ds.0119c0cbff714c71bbd8a2eff9ae2220/M89_S123_L001_R2_001.fastq.gz
sample_M8	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M8-S713-S586_L001_ds.6b14835dbc5d484f92061dcbc40f64d7/M8_S47_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M8-S713-S586_L001_ds.6b14835dbc5d484f92061dcbc40f64d7/M8_S47_L001_R2_001.fastq.gz
sample_M90	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M90-S718-S515_L001_ds.656844ea676c4d42bc6b5a40903af42b/M90_S124_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M90-S718-S515_L001_ds.656844ea676c4d42bc6b5a40903af42b/M90_S124_L001_R2_001.fastq.gz
sample_M91	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M91-S785-S504_L001_ds.d7fdd6bb94bb4fef9eda28a1da66b68b/M91_S125_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M91-S785-S504_L001_ds.d7fdd6bb94bb4fef9eda28a1da66b68b/M91_S125_L001_R2_001.fastq.gz
sample_M93	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M93-S744-S552_L001_ds.cc08177300af4dd08c4ac2274c12ae3a/M93_S126_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M93-S744-S552_L001_ds.cc08177300af4dd08c4ac2274c12ae3a/M93_S126_L001_R2_001.fastq.gz
sample_M94	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M94-S719-S569_L001_ds.cd45fdadf77c4a24b2c07b3a8885d022/M94_S127_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M94-S719-S569_L001_ds.cd45fdadf77c4a24b2c07b3a8885d022/M94_S127_L001_R2_001.fastq.gz
sample_M95	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M95-S733-S561_L001_ds.5e34abef0fe945a1b1c78fb09a0ea44f/M95_S128_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M95-S733-S561_L001_ds.5e34abef0fe945a1b1c78fb09a0ea44f/M95_S128_L001_R2_001.fastq.gz
sample_M9	rep1	lane1	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M9-S762-S512_L001_ds.ea87708bea6a4395a9da9d9dca122af3/M9_S48_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial/iSeq-NS2158-BPG61606-1227-pool/M9-S762-S512_L001_ds.ea87708bea6a4395a9da9d9dca122af3/M9_S48_L001_R2_001.fastq.gz
sample	rep	unit	fq1	fq2
sample_157	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/157-S787-S588_L001_ds.3a5d0b1e3b934bd38b8b51d633cc466d/157_S133_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/157-S787-S588_L001_ds.3a5d0b1e3b934bd38b8b51d633cc466d/157_S133_L001_R2_001.fastq.gz
sample_158	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/158-S789-S579_L001_ds.a2de153a4094435c8811b51fed7911dc/158_S134_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/158-S789-S579_L001_ds.a2de153a4094435c8811b51fed7911dc/158_S134_L001_R2_001.fastq.gz
sample_159	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/159-S731-S571_L001_ds.d42964836cf346ab8f4845c73df01ad2/159_S135_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/159-S731-S571_L001_ds.d42964836cf346ab8f4845c73df01ad2/159_S135_L001_R2_001.fastq.gz
sample_160	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/160-P7104-P5997_L001_ds.a338d9cfbf9643ee8746b8e1a355c54e/160_S1_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/160-P7104-P5997_L001_ds.a338d9cfbf9643ee8746b8e1a355c54e/160_S1_L001_R2_001.fastq.gz
sample_221	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/221-P7146-P5117_L001_ds.ea7d568f87cf4cd8a1626e7fe6323cb5/221_S2_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/221-P7146-P5117_L001_ds.ea7d568f87cf4cd8a1626e7fe6323cb5/221_S2_L001_R2_001.fastq.gz
sample_222	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/222-P7143-P5111_L001_ds.a88fc8ef9ffa4f0d94c97c96b2b02033/222_S3_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/222-P7143-P5111_L001_ds.a88fc8ef9ffa4f0d94c97c96b2b02033/222_S3_L001_R2_001.fastq.gz
sample_223	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/223-P7142-P5109_L001_ds.3973c37b2d10410a8923af81c494831e/223_S4_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/223-P7142-P5109_L001_ds.3973c37b2d10410a8923af81c494831e/223_S4_L001_R2_001.fastq.gz
sample_224	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/224-P7141-P5108_L001_ds.695620c61bc84c8ab12783a30e786328/224_S5_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/224-P7141-P5108_L001_ds.695620c61bc84c8ab12783a30e786328/224_S5_L001_R2_001.fastq.gz
sample_253	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/253-P7133-P5107_L001_ds.3c96a18a64b5463cbb6dde7f90136bdb/253_S6_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/253-P7133-P5107_L001_ds.3c96a18a64b5463cbb6dde7f90136bdb/253_S6_L001_R2_001.fastq.gz
sample_254	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/254-P7148-P5136_L001_ds.49712010fb544a2e94b70921cc0f13e1/254_S7_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/254-P7148-P5136_L001_ds.49712010fb544a2e94b70921cc0f13e1/254_S7_L001_R2_001.fastq.gz
sample_255	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/255-P7126-P5134_L001_ds.884bb7afce014b06ade415fa34676b2a/255_S8_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/255-P7126-P5134_L001_ds.884bb7afce014b06ade415fa34676b2a/255_S8_L001_R2_001.fastq.gz
sample_256	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/256-P7103-P5189_L001_ds.7d68fa8e18a64e18ab3c1e28e561165c/256_S9_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/256-P7103-P5189_L001_ds.7d68fa8e18a64e18ab3c1e28e561165c/256_S9_L001_R2_001.fastq.gz
sample_277	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/277-P7158-P5137_L001_ds.146e567ba6f844cf901f8a647fe21169/277_S10_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/277-P7158-P5137_L001_ds.146e567ba6f844cf901f8a647fe21169/277_S10_L001_R2_001.fastq.gz
sample_278	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/278-P7157-P5129_L001_ds.bb01e2eeee834e2aac4d704259da1b88/278_S11_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/278-P7157-P5129_L001_ds.bb01e2eeee834e2aac4d704259da1b88/278_S11_L001_R2_001.fastq.gz
sample_279	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/279-P7155-P5125_L001_ds.ff7e93e7e3bb4b689c0ef42972541f17/279_S12_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/279-P7155-P5125_L001_ds.ff7e93e7e3bb4b689c0ef42972541f17/279_S12_L001_R2_001.fastq.gz
sample_280	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/280-P7154-P5124_L001_ds.0ce8ae6a6bb74fd5a50dc69ac81b1d80/280_S13_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/280-P7154-P5124_L001_ds.0ce8ae6a6bb74fd5a50dc69ac81b1d80/280_S13_L001_R2_001.fastq.gz
sample_325	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/325-P7153-P5122_L001_ds.10943e53bc614b779b49d23f7ce26d0e/325_S14_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/325-P7153-P5122_L001_ds.10943e53bc614b779b49d23f7ce26d0e/325_S14_L001_R2_001.fastq.gz
sample_326	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/326-P7136-P5170_L001_ds.0e9ff61e85b94bc5ac2b08ede1b138ca/326_S15_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/326-P7136-P5170_L001_ds.0e9ff61e85b94bc5ac2b08ede1b138ca/326_S15_L001_R2_001.fastq.gz
sample_327	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/327-P7134-P5135_L001_ds.e555afebf8304d7ba7a61d2b3e5dd808/327_S16_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/327-P7134-P5135_L001_ds.e555afebf8304d7ba7a61d2b3e5dd808/327_S16_L001_R2_001.fastq.gz
sample_328	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/328-P7102-P5183_L001_ds.3e733da0d11c4a648a5d303991f33423/328_S17_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/328-P7102-P5183_L001_ds.3e733da0d11c4a648a5d303991f33423/328_S17_L001_R2_001.fastq.gz
sample_330	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/330-P7174-P5147_L001_ds.9bc78f8ed45843a5b5a0c54db84c8412/330_S18_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/330-P7174-P5147_L001_ds.9bc78f8ed45843a5b5a0c54db84c8412/330_S18_L001_R2_001.fastq.gz
sample_331	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/331-P7166-P5145_L001_ds.4dacfb1578ac4c6c9a1a3d0d0dfd090c/331_S19_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/331-P7166-P5145_L001_ds.4dacfb1578ac4c6c9a1a3d0d0dfd090c/331_S19_L001_R2_001.fastq.gz
sample_332	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/332-P7165-P5144_L001_ds.e2847cf49db74cee828bf72cac6be07d/332_S20_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/332-P7165-P5144_L001_ds.e2847cf49db74cee828bf72cac6be07d/332_S20_L001_R2_001.fastq.gz
sample_37	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/37-S730-S580_L001_ds.051b0f964a0942da908731280ec1f9e0/37_S129_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/37-S730-S580_L001_ds.051b0f964a0942da908731280ec1f9e0/37_S129_L001_R2_001.fastq.gz
sample_38	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/38-S782-S528_L001_ds.e2ad75e3aad04fdba3cd3061dff6917d/38_S130_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/38-S782-S528_L001_ds.e2ad75e3aad04fdba3cd3061dff6917d/38_S130_L001_R2_001.fastq.gz
sample_39	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/39-S776-S537_L001_ds.ea5a74c199df40c78164f00306710218/39_S131_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/39-S776-S537_L001_ds.ea5a74c199df40c78164f00306710218/39_S131_L001_R2_001.fastq.gz
sample_405	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/405-P7162-P5140_L001_ds.30af164da5c64ae7bdc23767c81287b6/405_S21_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/405-P7162-P5140_L001_ds.30af164da5c64ae7bdc23767c81287b6/405_S21_L001_R2_001.fastq.gz
sample_406	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/406-P7160-P5139_L001_ds.57f09c1b66854059bde571a4e8a5f80d/406_S22_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/406-P7160-P5139_L001_ds.57f09c1b66854059bde571a4e8a5f80d/406_S22_L001_R2_001.fastq.gz
sample_407	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/407-P7100-P5180_L001_ds.7ab939643e894e7684fc9868e3a2a02f/407_S23_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/407-P7100-P5180_L001_ds.7ab939643e894e7684fc9868e3a2a02f/407_S23_L001_R2_001.fastq.gz
sample_408	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/408-P7135-P5127_L001_ds.10d9a485fd5b434e86d7f159cc952503/408_S24_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/408-P7135-P5127_L001_ds.10d9a485fd5b434e86d7f159cc952503/408_S24_L001_R2_001.fastq.gz
sample_40	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/40-S703-S539_L001_ds.4f9d8b6106d0463daa33ae7e1ed994e1/40_S132_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/40-S703-S539_L001_ds.4f9d8b6106d0463daa33ae7e1ed994e1/40_S132_L001_R2_001.fastq.gz
sample_417	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/417-P7099-P5179_L001_ds.8be4ace64dbf4a5e8332bd8f22e4734f/417_S25_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/417-P7099-P5179_L001_ds.8be4ace64dbf4a5e8332bd8f22e4734f/417_S25_L001_R2_001.fastq.gz
sample_418	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/418-P7185-P5163_L001_ds.624e4d6a9c1b4351b876d3db212251d9/418_S26_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/418-P7185-P5163_L001_ds.624e4d6a9c1b4351b876d3db212251d9/418_S26_L001_R2_001.fastq.gz
sample_419	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/419-P7184-P5161_L001_ds.5afdfcfe37474d7eb6f01d5acf3aabff/419_S27_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/419-P7184-P5161_L001_ds.5afdfcfe37474d7eb6f01d5acf3aabff/419_S27_L001_R2_001.fastq.gz
sample_420	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/420-P7182-P5156_L001_ds.0cd1adc3b5d040899660c1b380892979/420_S28_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/420-P7182-P5156_L001_ds.0cd1adc3b5d040899660c1b380892979/420_S28_L001_R2_001.fastq.gz
sample_445	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/445-P7181-P5151_L001_ds.e308f1a137e54c6ba7c8d738a9803e56/445_S29_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/445-P7181-P5151_L001_ds.e308f1a137e54c6ba7c8d738a9803e56/445_S29_L001_R2_001.fastq.gz
